"name","fold","tstat","pvalue","anova","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","wt:0","2157:0","wt:3","2157:3","wt:6","2157:6","wt:12","2157:12","wt:24","2157:24","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48"
"M287T484",1.10899850151333,-6.84453696884416,0.000153111987152954,1.84927936120188e-12,287.054151228187,287.046730737668,287.064262085859,483.785792613225,483.000360594175,486.213612328694,48,5,5,5,3,5,5,5,5,5,5,906438.641128134,879073.837347941,864741.200487871,856558.095491415,853957.838856376,848911.28837606,821332.234352311,845580.360150756,832736.418308556,823476.106370244,821688.489812094,822306.409428957,814466.46455393,828286.411445623,814753.143748564,803944.36697102,814215.890479633,823190.585884517,811981.049674134,819904.235740609,814372.445137012,834769.865746096,788152.340106569,812252.913303513,810541.98097483,789543.166528746,790115.329529348,820160.473104227,799799.767855021,795059.994264518,786625.452044452,791535.515398255,771532.692356775,753083.017748127,780839.543376712,779365.531369188,781435.321340921,784452.088043961,794439.117118592,799578.181734198,788247.846737393,783253.27035269,785055.642939392,788943.908100262,766695.966585635,813978.164558094,787462.36890767,775088.668146513
"M365T799",21.0739790818136,12.3854909828884,0.00015893405027434,2.04962428644127e-06,365.032217622577,365.030963118653,365.034057269316,799.382058854107,790.110686259644,816.478278418216,25,0,2,3,1,5,0,1,4,4,5,1385.44061276409,3707.43376870999,3769.54235902104,5226.16552556209,320.72263329511,11563.3222962432,9083.23467435314,1502.4903528694,12969.8458018456,2547.30535199099,2563.63236365018,6679.44018496022,10791.4099954762,14942.6639791871,37210.8728911709,2801.33640982247,28132.1568821045,44357.128231397,9024.72172491089,13930.2101421296,61457.6978480291,4714.60528125093,48144.6326303908,30285.9819894617,40399.9061568926,62343.7590745149,20161.8017489572,23096.2809729772,41571.7431268816,61803.9167948972,62687.3306806988,22922.0282257807,36309.1395592395,70395.4169556281,34848.8617782753,12534.4462464833,11829.1839755524,34970.9815409598,47285.3966713931,40242.5237955032,26011.4534839975,63743.9984242167,37276.6615689119,63957.7698084341,64591.0267466462,53879.8413612105,47419.9570026471,73812.7951134868
"M177T518",1.5882676646675,8.79491837116785,0.000162471773435868,0.000920299545747359,177.07473228053,177.065161299619,177.080385424007,518.058532293072,512.729533888006,524.671573152166,15,0,0,1,2,2,0,2,3,0,5,52329.6030326511,51311.3551979698,44783.5561177752,51872.1349035759,48482.4981592772,43663.4035674426,48331.5543792315,44444.950305981,53202.3866561077,53384.4988693749,77737.3088590447,87208.0294954094,85143.3533644697,110334.925092269,68302.8102339041,48349.8946681584,48415.3412511196,70267.333076844,36634.1975738317,54327.6409665836,111214.773656913,43658.4584681603,99622.1747276244,92123.1463490086,73042.5037907397,73784.6335827145,38469.3731153029,61199.7977400346,94113.4932261159,96035.8415645906,89862.5350027245,79356.4358434597,83030.876256978,85355.7163724872,65381.5214557347,36239.9326155782,67145.1460852825,85254.2697838876,77146.5236407613,79358.492632511,70084.0352995402,109009.515725428,57753.7582821379,86889.1290484761,76774.2735666839,70218.8246922832,76617.6474846712,84628.0006847212
"M455T783",128.902193627465,13.4232418127945,0.000168849925675563,5.83063572632204e-13,455.020319622766,455.019674070077,455.021307411726,782.502674534273,781.279766092005,788.139736569588,5,0,0,0,0,3,0,0,0,1,1,154.32576220824,684.359007780341,0,162.786653200079,0,169.092856885223,0,0,0,0,413.887691080413,885.735143835431,2592.30424842834,3073.41968265759,5095.61009844494,162.444752755564,2184.7614351731,5494.76207911696,3825.11475396164,6119.14292039941,14783.8985864935,2923.14577765852,13857.7834875541,9546.12154513802,15999.0527769923,10956.8581684641,11237.8560530644,12670.2671176822,18904.522635549,23703.7348875449,25061.8943488184,12631.4521564277,16621.793118687,23943.4604650523,17674.5113543892,9949.98774673777,12964.4726145854,24378.6989472516,22431.377148839,20886.3570040772,14100.2058471871,29295.3404245718,18287.2631560355,28035.7810358999,26433.1160664044,19120.8860868803,25020.9473244064,30481.1327906463
"M423T587",2.76160497189206,-7.42442441973223,0.000196135958359989,2.83998521237061e-07,423.144930822986,423.115665724656,423.199644398243,586.924625544635,576.069852480507,605.269213651633,10,0,3,0,1,0,3,3,0,0,0,52717.8447285293,68195.7151285499,51065.6978622383,55637.0116305149,43804.566433989,35185.2389727369,25157.847740847,32135.3098548389,27786.7168224556,29100.0990813757,53106.1140370292,55191.8127064895,66242.6750382106,62918.2998769778,54950.7794183887,56099.880354828,24234.9813409141,28920.4543306953,31644.497250694,37697.2713589341,38686.7734208085,20298.9362624762,43314.0343591402,44122.9341283576,39785.6296326202,29909.4038660749,22072.4005975239,21858.5225470418,18976.6791834518,16167.8907930022,19109.8693180497,34161.7797869993,39068.3086511513,53250.2960476254,36401.4171285905,22003.1812542359,26614.1424785666,52409.027793075,27196.2549792473,35545.3689249342,22260.9475453159,39648.5765665786,39298.0690616633,17285.4627784589,17955.8518276639,14717.1956800669,28828.4138955863,19496.8052242669
"M132T995",1.78684582101739,-12.7583605937054,0.000196437071827038,1.69082689895624e-22,132.003267792608,132.002667203214,132.003556851852,994.636229227489,989.445673873654,997.985428595385,37,4,2,3,3,5,5,3,3,5,4,523913.764360301,498277.255853647,465549.144404043,449927.626322775,434190.429613618,401185.514035341,396426.890850345,375810.322566881,370026.471168578,341831.085063452,341107.679237858,324996.354510815,323645.255072033,318455.529587865,314404.170676283,287421.802666471,301212.10817892,280947.249521215,298791.087228785,299273.820778571,282842.156050721,294362.841731282,297001.521382526,290544.554707032,291658.269329917,269076.404281676,287701.785426192,290722.887439925,282668.9124756,270100.768809269,272819.841053545,279571.982957672,285633.068083964,280955.261121418,276805.94834723,286207.264668103,287762.035328742,281023.157198481,288149.382931039,282381.158060093,279881.926505115,274948.808307757,277633.099401574,267026.073332083,260432.013769549,267856.72872985,263641.644831126,268443.023196553
"M126T981",1.46322959589819,-8.00717968831534,0.000203344564297936,9.63120748717809e-10,125.985489899968,125.985095398359,125.985919703002,980.804907320898,979.479059818516,981.826832559298,48,5,5,5,3,5,5,5,5,5,5,303143.374162771,286560.135908108,269133.986781393,248080.535878169,261885.046088189,219965.864234107,234651.270953297,243794.324060442,222905.540083009,233742.310122594,207962.753293977,185930.337472411,194531.57926826,201914.749577475,221872.562056807,165649.016347337,219440.289001547,203361.216144951,219544.787448259,212021.303744328,184976.907467625,221143.688493338,184851.842202253,182409.461342419,211903.113035878,159616.837252254,204054.707023095,211449.911700873,195238.918520037,177944.116637194,172497.888866628,185983.744716291,179288.836644765,170394.374558962,201005.226004533,213003.901330462,203989.496606444,204475.443979999,184071.628401723,205651.025183716,196117.680185694,195672.790818325,211851.93297283,168913.800519655,194069.690699391,183861.713724855,194017.006956258,194604.841702188
"M301T417",2.51765940218907,-9.099011786773,0.000208023240015898,8.67681124343492e-10,300.964329047708,300.958793671241,300.967703323968,416.706169755098,411.944802765735,420.083267112257,10,3,0,0,0,0,5,1,1,0,0,34171.7058695908,32431.1038498254,26706.6210533511,24336.3711372045,31014.6590547548,16411.8214548899,22727.1289740185,17388.0581646881,22881.2112372015,20709.9062504269,18949.6927721115,19845.9990041658,17967.0052429144,15659.2355638657,22271.0730306561,3299.38144817727,14492.3112525377,10060.3544367692,13414.8096612545,7325.4150907769,12273.4926122532,20256.5756272407,13419.0397300422,14939.3586391494,16340.8775557589,8059.38927985147,17655.3700667106,19424.6454525608,16752.515620057,11771.6079396113,8838.8505195422,8739.43489513122,8260.54799409582,10638.0425789959,13374.2174904335,20515.4554738609,16969.4666924764,14446.313307472,14765.0526571946,13627.8728123894,7361.06286109019,10379.0069700135,19251.4241703772,8893.49611352123,12702.3005234958,12436.5965939035,12400.3439501991,12614.3526815792
"M901T561",3.52855942498738,6.47740961437518,0.000208341756732899,0.002499770583478,901.342892167882,901.200739073972,901.363487328536,561.426796840885,539.290685661108,574.162327714031,46,5,5,5,1,5,4,5,5,5,5,34448.3720757844,76160.5761619766,75472.3681061061,154825.450069371,55721.429120747,219094.673386587,94365.7384872434,158370.009379683,135280.476180375,205237.820190683,181565.35530834,201882.528681104,191208.965530127,194940.212138587,122478.870589175,305812.758606059,167952.479776776,220499.914374571,59211.8992141175,132897.302929242,216975.644264921,88420.346851617,248748.271425371,197493.176123426,161918.542794466,325474.155602169,127025.328116257,134783.548117181,117245.583638207,341220.142593553,260197.533734511,229160.689628249,208255.342587121,240463.790952365,184809.77418706,54023.8242528672,70573.7146057995,136329.731984156,169450.336404631,164340.167657993,225391.028433606,277403.030695737,67290.0656121712,339597.986124828,264121.7552215,314870.893829783,203480.574768602,277454.947622468
"M318T400",2.59085025625934,-6.49965641361005,0.000213436531218747,0.000132783718154934,318.138008878449,318.114534366196,318.141004579199,400.330216931616,396.430775518313,473.169789721019,21,4,2,1,2,0,4,2,4,0,1,126193.291570718,117141.361728635,111507.370139285,93084.2739778687,93251.6844670787,111424.430517703,86781.9672093033,100168.935766395,131965.95916584,122016.702949574,53078.1596586203,84255.6116883544,73541.6147613614,17125.4767380422,91904.2201053814,127323.253073216,61478.6019254695,70201.1549083133,48320.2086306389,69072.0596132249,50212.328836299,68567.9689522562,170642.630887636,80806.7736331388,87320.4743122101,31376.6345738666,71002.0772533224,104868.885656986,76944.5414403816,34961.6405532321,29365.3103100853,31363.8413514685,36831.465031831,22775.3867500462,72077.291816974,59055.2228230399,76693.2019050582,65435.3007232088,33029.9055754798,35416.1008776296,30525.3960469577,16593.0453443797,72617.7467389222,26207.6095285693,43829.8983093452,69496.1361370324,42041.4463751492,27305.365236302
"M309T878",1.16305668668804,-7.17036700661875,0.000216898931559406,2.05376435303614e-14,309.203452628017,309.201239014612,309.205524912254,877.800510846981,875.8996931588,880.042237532785,48,5,5,5,3,5,5,5,5,5,5,255351.193235795,269221.288314991,252972.309894956,250936.751383107,243469.385089149,235927.315688543,240963.719430224,234606.918857663,233520.13707511,234663.289131666,227100.765462228,231884.214749948,229896.426853088,234117.902313405,229633.721637457,226286.870410084,232101.124018189,228659.926077375,229813.636207718,232347.823574043,227198.750611443,228796.532639453,229186.999108795,226428.997610473,231453.97353854,225739.340096881,223778.499370039,225364.091628456,225350.284151125,225920.519089895,220489.27213307,223519.180717356,225022.937102288,222622.361465455,224367.758475288,224590.390176645,226943.633362787,227750.58977179,225301.415829317,224751.417574623,225766.933032652,222152.889272999,222426.560611487,214351.938741754,226818.380815781,215222.009703286,213938.614682229,223296.686142676
"M99T965",1.62280730730212,-11.567919771172,0.000260486995145248,1.41385939389481e-19,98.9611283308302,98.9608670851706,98.9614448469184,965.492700103894,964.02814765595,966.965372377777,25,0,1,4,2,4,0,1,4,5,4,141542.308251772,141078.41633334,131588.07653002,127565.436565006,118449.689451885,113437.007174867,111130.537391198,114933.225905449,110926.129129009,108487.864783601,105238.380183763,102723.048790564,98573.4080727468,93529.4444208058,99711.069676949,92234.8858144761,93660.4605030576,89654.5163575578,99851.2132096203,85657.93507721,88654.1935683911,83854.8792574237,94498.3915610417,91390.4192863328,90143.940189015,90648.6682624442,92096.4780588538,92332.4626140064,91452.9512739928,86380.1083568361,83269.6711391083,86203.5056257909,86667.3920406844,86102.9169993965,82135.0893248957,88229.9457266967,84876.9029851045,79949.180797974,87307.6546524533,79916.9065294671,81796.654626693,76511.9492297716,74988.9337248512,80576.8513640628,82649.1882363211,82833.9068597133,79847.2717346411,80933.399395056
"M1051T597",3.46406741252852,6.64902687237726,0.000261100487650712,0.00175258513274865,1050.62219045893,1050.59489375281,1050.63882664662,596.889018182766,588.732539712546,600.362800672434,25,2,4,4,1,4,0,5,0,0,5,28337.8774180363,43058.8103636453,63478.7121156569,100306.34929553,50862.2832942326,101692.470298084,110378.12963453,144732.38918878,221356.816404417,258026.348286566,206609.189611258,173162.821847168,137867.672838473,137980.745743911,93384.4903308105,256236.656718353,152603.790062217,180316.408061462,125300.828478747,96212.5021585123,168458.129995749,79222.9622348757,150987.945523214,157389.58798951,108158.730376681,231280.025903865,133732.111740095,126616.421017065,181807.70840777,215292.73223152,193186.472616193,148871.881807396,131455.924826135,169818.88455988,89187.4351679083,71028.7846548865,63084.9907440417,158207.877755849,172547.31419644,158919.111980434,174007.459268874,166776.235367627,122791.916344887,200089.157556226,155699.737533439,162382.89804067,239099.304611918,233604.713744561
"M338T819",1.49485204415866,8.90914368702525,0.000289660371711964,1.65420453868571e-20,338.084144966825,338.081360741659,338.086740116288,819.095388899992,817.931842341893,819.763001700397,12,0,3,2,2,1,0,0,1,1,2,46111.2646775619,42626.9240464798,39083.8621846773,36013.3253160241,34938.9061670626,36223.7433371773,37743.4962389331,36855.0120975183,38556.5856098364,38795.4997107259,39011.5731836834,41576.6762241415,40181.3100125403,43588.6521359474,45253.3888391889,43991.8388180532,46332.3716018431,47611.3356728656,50977.8518529996,52076.8922072179,51064.2845687083,52838.4204766619,53046.195638707,53065.3922873303,55301.3434368666,52073.7350624933,55849.2844944913,57630.6378346603,55739.5162601333,55116.7736121307,56366.9492908782,59484.7194898019,58194.0880026853,57613.7299771749,59084.9000426465,60478.9312920519,63211.8170028302,60432.0652358622,59680.2469913309,61894.3925566093,60536.5560234234,59763.0965676791,64503.1828574469,56781.8508479365,59597.837237708,59067.1959206325,60992.5146841346,60698.7436691498
"M412T266",2.65285710329327,-8.88588542815459,0.000291892185777076,9.41432272725573e-16,412.015384569555,412.013550205385,412.020091880595,266.013344161279,265.430774575594,266.455634871973,3,0,0,0,0,0,3,0,0,0,0,28508.2559540667,22883.2786555715,21057.3503384084,19572.2426538795,22846.9852961078,11672.8148261201,12782.6574577037,11303.8655142777,14705.2808176097,9464.35333975485,17155.9736516295,12013.1454351554,10890.492668572,11785.8246108174,11076.3569755914,5928.6245475444,7069.4861073032,4472.84975227371,5470.74318695035,3008.42801208778,8107.81645084484,7815.87536436732,8444.20286585616,9524.35157973725,10695.4220746214,4775.22699349258,7854.71268313161,8250.34902048987,10204.4258079632,6225.80721708677,6453.6946817242,4798.05852124778,5539.89958982935,6146.72190635057,4528.39861135168,4987.83109513121,5706.63300360359,8478.43716076789,9250.92401338079,8998.30727328329,6953.77014376409,11020.5189453162,9491.35829260236,7512.19116785434,10067.1710915889,7983.08886216474,9906.6534743829,7830.66935543532
"M946T562",2.99198191840731,6.20471706379464,0.000312432020125319,0.00353010742325828,946.366161724534,946.31015745276,946.391217677592,561.900899364716,552.536949311061,575.436455496424,48,5,5,5,3,5,5,5,5,5,5,176160.330831892,202765.810853875,213069.390374803,409571.083473355,149371.141379671,582388.1267126,271196.407842349,428661.570528423,356881.933266487,551253.882352081,484613.234747894,525767.328033288,509314.222373542,506567.864752826,318129.548718167,786817.499581444,460591.804801076,575668.895853081,161623.613586357,345399.660234326,546736.777395833,228848.869439656,624063.036974283,497943.624296823,412910.766177899,803174.027507061,348812.063152598,336395.73983365,297515.874228824,826515.786080442,643447.645452948,570307.536726726,499116.379104916,578083.208664831,433177.128060781,78980.982953906,90931.3800058172,333451.244564787,398376.37564082,390958.746635623,550168.472031892,662800.586984197,125028.526229062,844815.992549774,647403.557477192,766307.339480019,503218.534590502,681839.533800265
